-154.333313,71.056229,3.950707,10.894460,-9.263573,-9.028870,6.296357,2.923099,-2.943445,0.011856,-3.639672,4.341702,-2.228170,54.189575,14.982714,5.160388,12.088063,14.989614,5.877299,8.306149,7.415534,4.046676,3.664527,4.091560,3.115422,3.676872,4
-166.094315,62.016754,-1.992732,14.386829,2.700730,3.106286,10.573339,1.086535,-1.176783,5.214393,0.100639,3.099940,-0.458780,66.189331,9.655438,15.314482,9.820091,12.723952,9.227538,4.472773,3.774408,4.177475,2.560236,3.892535,4.665910,4.166995,4
-161.888748,11.949382,-30.461613,42.669682,-24.782812,-5.045643,2.898142,4.241156,-4.435400,-0.676079,0.377585,-0.407208,5.743700,32.667709,12.668646,16.514559,12.355595,10.869326,6.682686,6.919374,8.412913,7.573363,6.750103,6.573184,4.723843,4.816367,4
-174.630890,74.841759,8.049997,9.236799,-4.264064,-4.719614,-7.912223,0.107089,3.316686,-2.777686,-8.379955,3.296201,6.234473,55.906654,15.601803,11.254605,6.390707,15.410769,4.464782,5.087482,4.253623,3.820894,3.300137,4.145699,4.453763,4.509472,4
-185.522018,54.623756,6.104206,2.889204,-6.632333,2.871531,2.915512,1.892765,-5.909976,1.241792,-4.116450,2.299671,1.704440,59.886616,20.704960,7.586246,6.549715,12.206187,9.198483,8.124314,6.103097,6.227365,4.442088,3.930867,2.923411,2.649018,4
-124.438957,50.591099,1.211407,11.910021,12.826065,4.577709,-3.112791,6.395559,-1.136352,-0.199379,-3.311905,-0.912943,-2.199454,33.688099,12.119371,8.749564,11.922395,11.271794,4.980658,8.360405,4.793713,5.524973,3.488369,3.260345,3.379131,3.299564,4
-220.600464,77.324471,26.610100,11.351576,1.348559,-5.074589,-0.927063,2.997249,-3.626653,-0.796374,-2.792095,4.384395,-5.674851,50.808899,23.072973,11.740974,13.715068,6.868491,4.433038,3.388025,4.899718,3.961959,5.126809,5.351245,5.167521,3.256056,4
-146.286346,64.971291,-8.483418,11.389924,-0.976150,-5.146016,13.452355,0.369486,-3.727274,5.455589,-2.948801,3.329745,0.545233,55.390209,11.912195,8.271500,15.069193,8.739163,9.606702,5.978015,4.471950,6.228692,3.897196,3.455101,3.655890,4.215055,4
-164.105042,73.856697,-1.834048,20.978661,8.137980,3.864409,5.917034,-1.489716,-1.744494,-3.678940,-0.490329,3.467762,-1.367266,44.068043,17.419071,13.989563,7.299118,7.745612,8.873930,3.985355,4.824978,5.310666,3.137346,4.598116,3.181716,2.913545,4
-146.111816,56.657608,0.031502,10.371047,6.495631,5.947468,0.165538,-0.596072,0.202213,1.461529,-0.833316,-2.597826,1.119903,43.471188,18.066957,11.439685,9.670149,17.348581,5.038210,5.898415,8.404750,3.212955,4.953590,4.423630,3.608255,2.654463,4
